geo_type,region,transportation_type,alternative_name,sub-region,country,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020
county,Putnam County,driving,,Tennessee,United States,100,97.55,100.38,107.71,147.64,126.06,91.09,119.86,108.18,100.51,108.78,126.9,114.83,84.88,99.86,102.43,104.55,112.45,135,118.9,89.96,107.97,102.94,101.68,116.84,127.87,115.7,95.81,103.65,103.64,107.46,122.31,155.22,130.68,103.28,125.3,103.11,111.63,112.03,149.39,131.94,95.56,105.91,117.54,114.07,137.34,153.44,142.13,114.18,113.36,173.75,208.47,162.7,180.69,176.02,136.88,142.33,135.49,144.94,137.44,173.42,153.61,104.47,108.56,97.14,96.55,97.73,96.09,85.61,66.28,70.94,67.48,74.85,89.27,94.23,89.35,68.01,74.74,64.11,70.5,75.29,80.21,67.01,51.25,72.19,73.46,70.35,79.85,85.61,75.59,38.12,77.54,74.52,87.11,88.25,99.16,88.69,66.48,89.7,94.34,89.05,89,108.01,85.09,67.72,94.8,99.33,98.83,106.86,136.12,127.9,93.09,112.16,107.34,121.95,129.94,137.22,139.25,96.5,,,125.8,145.14,163.14,157.85,120.46,135.26,136.47,145.85,146.37,185.37,166.56,128.96,140.42,146.12,146.13,149.53,174.11,172.17,138.34,152.68,152.89,146.45,162.73,189.76,183.28,145.5,154.75,151.35,156.84,177.66,225.62,204.68,181.75,165.85,166.57,159.8,169.72,210.73,269.27,210.19,160.38,161.81,167.53,190.04,211.46,270.8,229.81
county,Rhea County,driving,,Tennessee,United States,100,96.65,101.45,110.7,120.53,100,90.46,105.67,108.27,104.8,111.51,115.04,108.39,93.81,96.3,104.86,101.1,110.24,120.07,111.74,87.04,99.88,101.91,112.09,109.2,114.34,91.79,90.92,98.21,105.78,110.7,113.01,133.95,138.4,96.3,112.49,107.29,106.3,108.04,142.05,138.4,106.65,119.55,127.65,150.38,152,184.21,171.26,119.14,116.25,136.78,169.23,164.14,173.34,151.13,115.67,116.48,112.78,127.36,111.05,128.57,114.52,80.16,102.14,92.94,89.59,97.69,94.91,97.17,68.94,74.15,69.58,84.21,96.76,106.54,101.56,76.63,86.81,78.83,74.44,92.42,96.7,77.67,67.73,94.51,75.88,83,91.56,97.17,86.58,51.47,82.65,91.9,97.86,95.95,111.34,108.04,70.33,95.78,95.32,112.38,92.25,113.24,100.64,81.43,102.26,112.96,95.66,113.65,145.81,150.14,114,130.48,125.8,121.8,128.51,134.7,148.29,128.98,,,143.03,153.67,174.67,196.53,146.79,131.12,134.88,146.67,139.5,180.91,187.39,161.08,145.58,157.43,155.47,148.99,195.72,187.62,145.34,150.61,150.67,160.21,152.57,185.71,224.7,172.59,155.47,142.57,144.13,159.98,188.78,212.9,161.48,174.26,162.93,168.25,174.2,206.59,217.52,150.43,166.51,187.39,186.93,187.62,227.7,228.05,143.49
county,Roane County,driving,,Tennessee,United States,100,101.15,99.41,112.34,150.66,111.41,94.02,112.46,112.58,98.17,105.62,120.49,105.94,90.45,96.58,101.49,99.95,108.23,129.21,117.54,88.25,105.86,99.19,102.61,139.45,121.86,102.03,99.54,105.79,102.3,106.45,119.1,153.25,202.52,109.43,121.93,111.02,108.79,111.97,152.2,133.85,108.01,107.62,117.64,113.02,132.73,164.78,138.67,119.1,112.04,121.54,119.03,135.83,154.35,165.83,127.75,123.72,121.23,122.81,127.48,154.1,127.63,107.72,108.89,98.75,124.5,100.12,105.72,92.57,73.38,77.41,72.37,75.62,84.51,100.17,91.55,71.32,80.04,69.88,79.07,80.95,80.12,78.87,61.58,74.5,76.38,76.67,82.22,85.34,79.29,49.1,92.72,87.52,86.13,92.87,107.38,98.51,86.17,100.27,91.16,95.97,94.68,112.41,91.26,81.95,99.54,104.91,101.47,103.32,123.11,129.8,113.39,110.31,108.5,111.65,125.45,127.67,135.74,103.54,,,127.09,153.03,174.33,164.66,140.69,128.48,136.42,132.24,152.47,199.19,198.44,156.89,158.4,141.3,144.99,152.25,186.93,180.95,150.76,159.6,149.61,163.24,152.96,189.3,199.46,169.74,151.54,147.92,146.9,180.24,214.97,207.69,167.49,169.03,169.17,159.48,182.98,220.84,242.57,162.21,168.39,162.36,174.52,199.32,218.78,208.89,168.91
county,Robertson County,driving,,Tennessee,United States,100,102.82,109.73,112.69,135.96,113.96,84.46,100.06,101.27,102.45,102.81,126.68,113.11,80.51,98.96,100.31,97.49,107.35,129.69,116.51,89.88,102.78,102.36,101.46,107.84,119.78,109.21,91.24,108.12,114.37,109.29,154.19,193.59,128.61,129.56,121.04,106.35,113.01,116.23,137.52,126.11,95.02,105.43,113.75,106.83,121.32,144.69,143.3,126.91,123.13,129.65,127.37,134.14,156.14,141.28,114.64,123.31,123.81,118.23,114.28,155.49,129.09,107.96,102.66,140.83,105.41,96.6,110.48,97.12,66.1,76.96,76.81,75.92,82.56,90.91,80.51,65.68,75.86,66.68,77,75.22,80.68,70.03,57.75,72.92,74.48,74.36,77.43,83.47,79.37,41.54,73.83,75.06,85.68,86.37,95.64,88.81,66.43,87.14,92.46,90.76,88.31,103,86.11,72.38,92.53,96.27,95.27,102.09,118.21,114.63,89.56,103.42,104.46,105.36,114.33,118.17,129.94,93.06,,,115.58,131.54,149.04,147.23,109,127.09,122.94,130.04,147.41,163.28,145.4,118.47,124.95,136.94,129.62,136.02,164.97,170.69,117.8,134.92,144.23,136.93,143.29,173.13,169.52,130.73,137.91,132.58,138.13,158.44,186.06,174.85,139.27,148.42,147.83,145.71,165.11,195.44,191.73,132.77,148.49,150.07,164.82,169.54,199.16,191.58,151.98
county,Rutherford County,driving,,Tennessee,United States,100,101.32,102.02,108.57,125.29,117.88,87.31,103.57,108.39,107.27,108.4,126.21,123.43,83.48,101.5,103.89,103.93,115.49,129.57,122.2,87.72,105.18,104.91,104.17,112.37,116.17,116.92,89.12,104.1,113.75,105.3,121.1,148.2,138.55,94.6,112.62,109.55,111.64,111.18,139.23,134.95,91.24,104.25,114.43,110.52,119.86,141.03,143.73,105.21,110.5,130.06,119.78,126.96,145.9,145.72,103.97,113.25,116.4,115.52,116.51,126.2,111.14,78.06,94.21,90.18,85.16,88.06,91.48,81.42,58.03,69.12,63.74,72.84,77.69,86.98,75.03,60.05,72.6,65.49,71.74,72.46,76.54,68.31,54.58,68.27,68.45,69.42,74.04,82.06,72.12,39.24,68.9,71.36,80.92,82.99,94.45,86.94,63.02,85.84,86.2,86.97,84.29,101.1,82.62,66.13,90.63,91.05,88,99.36,114.94,109.71,84.13,99.06,103.97,104.71,118.43,118.21,122.18,87.7,,,116.8,130.78,143.59,134.21,101.57,120.12,125.21,127.53,132.6,147.75,138.06,112.23,105.95,130.46,125.58,140.55,157.27,153.52,114.08,139.35,134.77,136.08,146.16,163.1,157.45,123.42,139.19,138.31,146.66,148.9,167.72,168.94,122.89,142.73,146.83,145.62,156.85,179.8,166.44,113.83,142.85,147.38,150.54,159.23,179.72,167.82,128.3
county,Sevier County,driving,,Tennessee,United States,100,92.51,92.56,111.29,208.58,320.05,282.11,200.02,97.39,94.73,106.28,186.34,258.06,184,98.73,96.52,90.82,108.12,176.07,249.02,182.01,105.76,92.13,91.22,119.87,170.36,211.72,184.47,102.29,98.91,96.57,134.39,296.89,455.54,316.18,182.14,119.53,119.63,136.67,241.65,328.04,236.91,139.06,129.41,119.71,146.4,231.49,319.15,234.9,130.32,132.85,131.43,150.27,230.43,358.25,288.19,212.77,199.69,200.05,209.04,262.27,310.7,257.44,195.53,166.8,159.08,146.22,126.51,121.16,94.52,65.42,59.54,66.16,68.98,73.45,70.28,56.23,53.77,43.52,44.61,50.75,53.3,49.02,41.67,46.79,44.97,44.05,47.04,54.96,53.41,34.85,49.63,48.91,52.92,55.65,72.58,77.57,64.14,65.97,64.5,69.15,65.39,86.1,90.37,75.12,81.7,78.71,74.47,83.94,131.89,162.07,138.33,109.47,102.93,103.06,124.88,173.68,232.84,176.3,,,155.78,184.51,267.15,348.13,269.69,190.88,174.38,180.92,206.1,317.33,503.38,468.22,348.11,233.36,237.27,252.91,342.04,441.37,364.23,276.41,257.96,259.14,287.02,381.25,500.08,428.87,335.67,313.66,328.46,361.18,494.64,637.87,480.51,387.9,361.24,370.82,382.41,492.07,571.92,476.59,423.2,401.34,416.17,457.63,536.69,621.21,527.48
county,Shelby County,driving,,Tennessee,United States,100,103.75,102.13,107.28,128.15,121.04,83.58,95.67,98.96,101.2,102.52,118.74,119.58,76.82,98.28,101.11,98.55,104.19,124.79,124.48,83.44,98.18,98.19,100.86,104.03,119.67,119.93,87.26,98.28,102.42,104.23,117.53,142.83,131.38,92.29,105.69,100.31,105.32,107.64,130.06,132.51,84.07,100.72,108.61,112.83,122.86,146.36,156.43,99.28,110.22,120.81,114.72,125.9,150.78,153.52,101.71,110.33,114.59,105.69,109.51,121.37,109.38,78.63,90.7,91.73,83.34,84.93,87.06,78.42,50.05,71.97,63.96,63.42,73.59,80.25,66.25,56.28,67.51,68.36,74.28,75.78,80.97,69.19,54.37,72.45,69.72,74.79,77.51,85.06,74.73,42.04,74.26,75.45,84.39,87.5,94.59,88.86,58.86,90.88,87.88,83.15,85.28,102.16,90.01,72.49,90.21,91.97,92.49,100.61,112.91,108.32,76.47,100.17,106.03,105.74,109.24,115.81,124.13,85.34,,,115.54,122.6,135.32,126.89,91.06,122.77,123.85,129.28,135.64,145.92,145.05,107.51,103.39,122.48,131.66,135.15,159.07,154.28,113.26,128.92,129.82,131.35,130.25,147.51,153.25,112.46,123.46,132.2,141.41,149.98,166.44,164.86,117.66,138.91,144.13,143.54,149.42,176.87,168.56,111.98,130.63,136.88,147.48,153.27,163.31,168.07,121.85
county,Smith County,driving,,Tennessee,United States,100,100.44,102.24,106.51,162.91,132.71,97.37,132.44,93.93,92.18,98.91,123.03,123.41,99.4,92.23,98.14,92.83,105.58,137.09,112.53,97.98,104.54,98.52,96.55,105.8,123.36,121.66,110.39,100.44,102.35,124.56,125.82,152.95,124.62,128.94,118.93,108.53,113.79,114.28,146.99,129.98,115.1,106.02,112.58,107.28,133.64,149.12,157.33,139,107.88,152.35,164.44,154.49,169.91,170.08,152.24,127.46,127.79,121.01,141.03,186.71,150.66,129.81,117.72,105.03,99.78,102.74,101.91,114.66,77.35,84.03,70.24,75,86.32,97.65,90.04,79.98,80.74,70.24,79.54,76.31,90.97,68.65,64.61,70.68,70.84,69.97,75.33,82.11,77.84,42.72,70.51,68.44,78.5,82,104.98,113.35,69.15,81.07,164.93,82.28,79.65,101.86,92.72,83.7,97.16,89.66,83.7,102.24,128.61,142.45,113.4,96.77,95.13,106.56,111.38,122.48,140.37,111.98,,,125.38,132.88,159.35,171.94,146.5,123.19,123.8,126.26,148.69,191.3,171.77,155.09,180.8,156.35,136.98,144.91,174.02,206.62,180.2,157.49,148.52,150.22,146.72,188.24,201.59,184.68,141.74,146.94,140.7,167.23,220.4,238.84,212.53,156.67,156.62,149.73,168.76,216.14,272.54,217.4,154.98,162.8,158.04,186.93,224.89,250.6,230.25
county,Sullivan County,driving,,Tennessee,United States,100,98.81,100.82,108.77,120.24,114.73,81.79,100.99,100.08,100.15,102.25,113.75,110.14,76.44,94.11,97.81,99.11,106.42,116.63,114.4,77,98.57,102.72,101.67,110.81,109.36,102.78,87.37,99.2,101.81,116.92,115.11,130.61,134.11,90.93,107.89,102.41,105.22,98.92,126.03,119.31,86.67,101.46,108.27,111.75,117.11,135,130.89,97.27,106.33,113.46,112.37,120.81,136.22,137.92,105.63,110.97,114.33,112.39,116.02,122.4,111.1,80.38,95.05,89.75,90.1,91.73,88.1,76.91,59.46,68.31,70.42,76.77,83.05,84.74,79.92,58.36,73.79,63.47,68.2,75.25,75.68,61.78,50.35,69.85,71.7,67.47,75.82,78.99,70.31,43.31,76.33,79.94,84.44,87.36,98.75,82.04,65.28,88.53,91.72,92.28,86,99.71,86.62,64.07,96.66,97.27,98.08,98.98,116.27,112.75,93.47,111.27,105.58,111.71,121.16,124.16,128.66,88.8,,,118.5,137.01,154.9,145.53,115.56,130.86,131.95,131.36,147.75,162.47,155.59,124.7,123.59,143.42,146.52,155.59,175.2,168.72,141.3,150.67,147.18,151.56,154.84,173.8,176.36,139.59,148.88,149.69,153.72,167.04,189.43,181.9,135.12,157.46,154.77,156.73,169.48,192.9,193.29,141.04,158.19,155.66,167.7,184.34,211.44,204.6,147.07
county,Sumner County,driving,,Tennessee,United States,100,105.82,105.23,109.55,119.55,111.85,82.61,100.9,102.88,103.33,106.07,116.88,110.71,76.95,101.17,103.41,101.24,108.22,122.93,114.58,83.49,102.59,102.3,99.97,106.55,108.55,106.3,85.43,101.07,108.37,106.53,119.7,134.11,116.27,92.43,111.04,105.03,122.83,110.54,126.03,127.42,86.36,104.54,110.89,109.13,115.08,133.69,128.94,99.42,112.58,134.31,125.68,132.88,137.07,142.23,96.17,115.25,117.13,118.14,107.37,124.97,106.17,79.66,93.28,85.44,81.97,82.88,84.19,74.55,52.98,69.92,61.3,71.65,78.92,83.26,73.06,61.23,71.67,62.95,73.41,73.61,77.28,65.6,55.36,70.65,73.53,72.12,77.25,87.82,75.92,40.46,74.34,75,84.68,88.11,95.09,88.03,64.72,89.22,88.73,89.14,85.89,104.52,84.26,69.17,94.62,98.36,93.52,105.14,120.04,113.4,83.33,107.55,107.66,110.11,119.93,119.61,127.34,89.84,,,119.93,132.44,151.08,135.94,102,127.48,131.27,132.74,137.05,160.19,146.13,114.02,113.98,139.58,135.5,145.19,157.95,152.51,117.74,141.1,141.68,143.9,147.53,170.28,167.56,124.44,144.02,143.43,152.91,159.87,178.01,176,131.71,153.55,154.06,159.92,163.32,186.26,176.4,115.9,148.21,156.7,160.86,169.6,190.17,181.37,136.23
county,Tipton County,driving,,Tennessee,United States,100,106.02,95.08,105.82,122,119.34,87.64,94.95,95.15,97.91,106.38,119.34,119.82,74.36,96.23,99.01,100.15,104.33,116.24,121.48,86.89,100.39,97.5,99.61,102.09,110.61,118.46,84.04,107.05,98.06,96.36,108.91,128.51,127.11,95.28,112.79,106.6,104.74,106.66,125.6,135.41,90.55,96.48,104.08,104.9,121.11,132.65,139.31,97.33,108.22,116.67,116.11,117.06,141.19,140.46,98.53,110.01,116.22,103.58,109.04,122.62,114.06,83.31,98.49,93.68,92.8,95.38,97.2,87.13,56.33,78.24,74.94,86.18,99.18,102.14,81.93,74.53,83.63,84.15,92.54,92.5,94.82,83.07,70.61,84.58,91.76,92.21,100.15,108.22,95.28,51.52,85.98,92.52,99.4,105.22,118.14,108,73.26,109.86,107.61,110.44,105.76,114.6,103.67,90.64,108.28,111.3,110.44,119.06,139.47,121.65,92.52,126.48,125.34,124.65,129.35,144.19,156.72,97.63,,,134.96,147.92,156.61,150.66,112.79,148.26,141.28,154.09,155.32,163.79,155.04,120.6,121.65,143.67,149.58,161.33,172.5,176.06,126.18,150.89,151.95,155.98,149.62,174.88,174.75,129.11,137.01,157.75,163.34,161.83,190.86,174.77,139.27,153.68,172.89,158.87,169.12,190.68,177.83,125.15,153.96,165.37,171.3,174.55,178.67,174.83,130.73
county,Warren County,driving,,Tennessee,United States,100,110,105.69,112.62,122.43,105.69,89.47,109.73,108.93,109.91,105.91,120.97,103.78,77.17,104.58,107.37,99.69,107.42,135.54,104.18,85.56,106.8,103.73,99.38,115.02,112.22,110.4,84.1,100.04,110.97,101.78,120.52,147.18,119.5,88.09,122.35,102.71,114.44,110.35,133.41,129.81,86.54,109.51,124.26,115.15,119.68,135.36,134.25,98.62,112.84,117.55,123.77,120.08,135.67,145.71,107.42,126.34,118.44,121.55,113.73,132.3,119.9,86.98,108.49,102.89,107.29,104,116.75,106.57,75.74,82.9,80.36,98.4,111.11,123.63,100.58,84.98,106.75,89.92,98.62,101.73,111.06,82.94,65.88,98.45,97.38,109.86,102.98,118.04,99.47,46.65,93.6,96.09,101.6,107.95,128.74,107.91,75.26,123.99,124.03,119.32,118.04,136.38,106,90.05,124.17,120.79,113.24,134.21,150.78,165.48,123.5,137.85,129.72,141.49,157.97,133.94,157.93,117.77,,,141.8,166.41,188.85,181.3,132.92,157,150.47,159.84,171.7,180.54,191.25,162.68,164.02,174.5,153.27,166.02,184.63,218.53,158.77,166.28,167.04,175.48,189.83,219.32,219.01,170.59,166.1,161.44,184.67,201.47,211.33,228.96,169.17,174.63,180.05,193.29,194.62,223.59,229.85,152.02,183.21,179.21,192.98,206.71,219.46,219.24,154.33
county,Washington County,driving,,Tennessee,United States,100,95.88,102.48,113.03,126.62,118.32,87.53,102.79,104.71,105.32,109.09,123.99,121.97,82.75,97.24,105.33,104.49,113.01,132.31,123,88.3,104.73,103.79,106.87,106.49,118.09,109.32,92.18,102.43,108.32,117.15,120.59,143.19,137.66,93.65,107.58,105.49,113.27,101.49,132.66,133.23,90.89,108.97,119.66,114.49,117.17,135.48,140.33,103.64,112.36,126.27,115.18,121.6,134.83,144.74,100.85,118.46,114.35,113.25,116.48,125.68,107.34,73.24,85.81,81.1,83.41,82.03,84.74,70.28,54.08,62.75,64.88,72.34,77.7,84.45,74.4,55.91,72.78,62.34,63.32,68.9,75.63,60.16,49.01,71.28,71.81,66.83,73.64,78.49,67.63,43.1,71.55,75.81,80.87,85.1,94.66,82.24,65.94,83.49,88.64,89.53,89.27,98.68,87.1,63.65,93.81,95.44,94.56,97.98,113.93,111.01,90.28,105.4,102.63,109.04,121.92,125.96,129.17,88.01,,,124.09,135.71,153.89,142.87,111.78,127.77,131.24,126.99,140.33,159.02,150.24,112.28,117.06,144.53,146.09,150.07,165.98,153.2,122.05,147.19,141.84,147.82,147.71,169.81,162.67,125.46,145.58,152.71,155.01,158.28,180.38,174.32,124.71,147.59,154.1,153.85,163.84,181.1,176.41,116.75,158.6,156.16,163.78,180.26,202.58,192.4,135.03
county,Weakley County,driving,,Tennessee,United States,100,101.55,93.12,108.06,126.47,128.09,86.48,99.39,107.41,97.56,105.01,141.86,153.95,92.35,98.78,98.05,95.11,106.07,129.72,136.64,88.68,98.45,98.7,100.16,107,121.74,130.09,89.98,106.11,112.46,96.09,117.1,149.84,133.55,104.52,116.08,104.32,101.18,119.87,135.1,148.86,112.21,110.67,107.37,105.33,133.02,148.41,157.25,96.34,95.93,106.92,103.75,114.45,117.92,136.64,106.27,120.97,118.85,128.83,110.1,148.29,106.68,74.88,91.49,91.73,90.15,86.48,96.38,87.66,51.63,80.09,69.34,82.78,86.32,83.06,64.9,61.28,79.76,73.25,75.12,79.6,77.48,62.66,45.72,73.78,76.87,73.25,76.55,84,70.81,41.29,83.47,71.29,85.14,89.94,96.17,84.08,65.96,89.41,91.94,88.84,89.78,105.5,78.58,67.63,84.16,91.33,88.4,110.26,125.2,107.49,82,105.5,103.54,106.19,114.25,127.24,120.03,76.87,,,104.68,127.81,139.54,128.14,104.32,122.23,129.44,127.57,131.64,147.23,129.19,106.76,107.86,125.37,126.34,131.03,145.72,134.81,96.82,129.56,130.25,133.96,140.59,168.28,162.46,103.58,138.03,126.63,132.41,142.51,162.42,164.78,110.63,138.84,141.82,143.65,151.95,178.42,195.44,113.72,136.56,149.19,133.79,158.84,174.47,166.21,117.75
county,White County,driving,,Tennessee,United States,100,109.77,102.75,114.11,134.61,107.79,91.12,107.79,97.7,100.7,110.41,112.45,110.28,69.86,96.68,100.38,104.15,111.43,128.99,113.03,84.36,110.86,96.17,106.83,107.41,114.24,117.69,90.36,103.26,117.94,109.77,122.22,141.57,132.06,89.59,128.54,108.56,117.62,100.51,135.12,142.78,94.89,105.94,111.69,115.58,116.79,129.57,155.3,96.68,125.22,117.31,127.14,119.54,131.61,142.34,100.13,118.39,121.78,116.92,114.11,119.86,115.71,79.95,102.17,101.34,94.51,101.47,103.19,89.72,67.75,75.8,76.82,87.16,109.45,113.03,110.03,122.73,111.49,96.04,119.28,116.79,121.2,78.93,64.94,99.62,103.77,96.04,107.28,108.17,99.11,48.72,100.96,98.53,107.34,121.46,119.99,109.77,71.2,121.97,122.61,122.92,113.98,134.55,94.51,85.38,130.4,132.82,127.97,142.53,157.79,181.42,111.11,131.42,140.87,152.43,157.73,151.15,168.84,124.39,,,144.19,166.79,202.04,219.8,130.2,152.23,148.15,151.98,178.16,196.04,205.56,156.07,160.47,161.81,175.93,183.52,195.91,212.84,161.17,175.42,163.22,183.27,182.69,198.02,232.12,159.58,165.07,161.05,176.88,183.59,205.43,223.69,170.56,181.48,181.35,188.89,186.14,206.7,247.38,142.66,173.12,184.42,191.19,193.42,214.24,236.21,165.77
county,Williamson County,driving,,Tennessee,United States,100,101.89,105,109.46,125.77,115.76,79.9,97.15,99.28,100.55,105.67,113.84,111.74,73.82,94.44,102.82,101.94,108.9,124.71,120.08,77.31,95.52,105.75,101.65,106.03,102.47,109.98,82.12,101.91,107.96,103.31,119.01,135.47,129.01,90.26,110.38,104.15,107.84,107.88,133.79,127.32,80.41,100.83,111.01,108.9,113.66,138.3,139.76,96.82,105.39,116.01,116.78,119.02,132.51,130.17,94.45,110.76,108.5,110.38,102.24,113.48,97.9,61.91,73.72,65.89,60.87,62.57,62.82,58.62,41.1,50.6,44.33,52.71,57.8,62.05,55.79,45.85,53.92,45.93,52.63,55.63,56.88,50.5,40.09,51.63,51.55,53.93,57.18,63.18,55.04,24.36,52.63,54.64,60.36,62.68,69.22,63.95,43.64,62.33,64.17,64.47,60.23,75.46,57.71,49.66,69.68,70.42,66.95,78.05,92.84,84.04,64.3,84.18,86.22,86.41,93.86,94.05,103.29,69.03,,,96.71,109.54,116.95,112.82,81.92,102.36,108.72,111.65,114.28,125.01,115.78,86.83,88.51,111.87,110.18,121.19,132.12,133.34,96.92,118.72,120.64,121.67,128.04,139.48,135.09,99.14,119.53,122.94,130.75,134.49,151.21,139.23,104.7,129.38,131.84,133.71,140.85,155.54,141.86,90.03,126.61,136.07,144.4,143.76,158.23,149.38,107.1
county,Wilson County,driving,,Tennessee,United States,100,100.59,100.71,109.39,121.31,108.11,79.87,100.05,97.17,98.87,104.8,117.92,111.9,78.77,97.43,96.27,96.92,111.86,121.61,110.8,80.55,98.74,104.27,98.41,101.79,109.62,109.89,86.53,97.93,106,100.29,112.96,131.33,117.18,88.45,108.82,103.38,109.4,104.68,126.58,116.8,83.62,97,112.22,108,115.56,136.86,128.29,98.46,108.21,211.32,244.05,170.15,165.25,161.36,107,125.94,121.83,127.53,117.38,137.44,127.01,77.9,98.18,90.1,89.1,87.5,86.84,75.29,56.81,69.17,63.76,72.53,78.22,84.76,71.29,58.75,71.84,64.2,70.57,70.74,73.88,61.87,50.79,66.75,70.59,70.97,76.28,79.58,69.48,35.74,69.64,70.47,79.49,80.97,92.48,79.03,57.3,82.35,87.35,84.81,82.85,98.23,76.02,61.04,88.54,88.65,87.84,94.57,110.2,105.8,80.97,104.82,106.33,104.62,111.19,111.53,115.09,85.32,,,112.44,130.14,142.57,136.25,98.95,116.59,122.84,125.68,133.19,158.63,133.18,111.5,112.7,128.77,121.51,137.51,155.74,144.46,116.88,131.67,132.31,138.61,140.1,163.62,152.73,127.09,135.79,134.81,145.03,150.96,171.29,167.53,135.59,138.57,147.19,149.11,155.34,183.17,167.92,111.26,139.78,145.38,148.2,161.2,183.67,163.35,123.25
county,Anderson County,driving,,Texas,United States,100,113.99,109.88,117.23,151.22,154.66,116.83,115.89,119.17,101.8,119.6,141.07,138.63,100.78,112.54,106.63,109.23,117.74,152.83,141.5,108.97,120.3,118.66,104.32,117.99,149.53,149.93,115.06,109.48,107.17,105.91,124.75,153.21,162.07,121.72,127.17,123.92,115.87,135.11,171.57,172.67,125.88,134.77,139.52,135.03,140.91,175.33,167.49,127.49,127.76,128.24,120.72,147.52,185.64,197.15,130.01,136.32,141.91,141.37,160.35,169.96,159.19,118.58,126.28,106.39,113.07,106.28,111.01,94.52,78.63,87.14,98.39,97.8,94.47,116.46,85.42,71.79,80.32,85.64,92.86,92.86,88.21,75.3,64.91,87.89,84.83,93.69,92.48,100,82.15,68.78,101.64,95.57,109.74,102.47,119.44,94.68,73.21,106.52,114.15,103.81,118.01,132.86,121.4,103.38,121.53,109.72,133.29,140.56,162.01,152.19,109.5,133.02,126.5,136.05,146.68,149.74,153.18,116.94,,,153.53,153.02,162.36,125.74,121.15,154.31,157.48,162.15,160.3,212.16,185.13,144.38,137.91,158.77,156.81,175.87,195.06,193.13,147.89,146.23,155.22,162.66,173.88,217.05,200.03,157.18,165.85,167.49,165.56,180.54,218.15,193.02,168.05,174.52,158.6,190.26,180.32,215.52,207.68,148.99,174.12,167.28,171.14,182.66,208.83,184.32,153.99
